Station Name,Address,Latitude,Longitude,Connector Type,Quantity,Type,Unnamed: 7,street_name,zip_code
Shell,43 Pedro de Medinalaan 1086 XP,52.36278,4.976639,TYPE 2,1,Regular Public & Semi-Public Charging Points (AC):,,Pedro de Medinalaan,1086 XP
DC Charger shopping mall,39 Pedro de Medinalaan 1086 XP,52.3628,4.976881,,1,fast charging points,,Pedro de Medinalaan,1086 XP
"Pedro de medinalaan 15, Amsterdam",15 Pedro de Medinalaan 1086 XP,52.36312,4.977226,Type2,14,Regular Public & Semi-Public Charging Points (AC):,,Pedro de Medinalaan,1086 XP
AMS-,159 Faas Wilkesstraat 1095,52.37343,4.967914,,1,Regular Public & Semi-Public Charging Points (AC):,,Faas Wilkesstraat,1095
AMS-,2II Wagenaarstraat 1093 CP,52.36289,4.925449,,1,Regular Public & Semi-Public Charging Points (AC):,,Wagenaarstraat,1093 CP
AMS-,2I Palestrinastraat 1071 LE,52.35653,4.877082,,1,Regular Public & Semi-Public Charging Points (AC):,,Palestrinastraat,1071 LE
AMS-  Laadplein,97 Hofgeest 1102 EE,52.31174,4.957145,,1,Regular Public & Semi-Public Charging Points (AC):,,Hofgeest,1102 EE
AMS-,232F Rozengracht 1016 SZ,52.37223,4.875036,,1,Regular Public & Semi-Public Charging Points (AC):,,Rozengracht,1016 SZ
AMS-,15II Pontanusstraat 1093 RX,52.36524,4.928024,,1,Regular Public & Semi-Public Charging Points (AC):,,Pontanusstraat,1093 RX
AMS-,950 Osdorpplein 1068 TD,52.3578,4.806975,,1,Regular Public & Semi-Public Charging Points (AC):,,Osdorpplein,1068 TD
A1940,47II Haarlemmerweg 1051 KP,52.38553,4.878862,,1,Regular Public & Semi-Public Charging Points (AC):,,Haarlemmerweg,1051 KP
AMS-,19I Parnassusweg 1077 DB,52.34557,4.867742,,1,Regular Public & Semi-Public Charging Points (AC):,,Parnassusweg,1077 DB
AMS-,281b Prinsengracht 1016 GW,52.37446,4.883531,,1,Regular Public & Semi-Public Charging Points (AC):,,Prinsengracht,1016 GW
A1774,976 Keizersgracht 1015 CH,52.37721,4.888167,,1,Regular Public & Semi-Public Charging Points (AC):,,Keizersgracht,1015 CH
AMS-,22 Jeroenensteeg 1012 SX,52.37819,4.893971,,1,Regular Public & Semi-Public Charging Points (AC):,,Jeroenensteeg,1012 SX
AMS-,1241 Prins Hendrikkade 1011 AN,52.37391,4.904768,,1,Regular Public & Semi-Public Charging Points (AC):,,Prins Hendrikkade,1011 AN
AMS-,1055 Darlingstraat 1102 MB,52.32178,4.956043,,1,Regular Public & Semi-Public Charging Points (AC):,,Darlingstraat,1102 MB
AMS-,255HS Lijnbaansgracht 1017 RK,52.36282,4.884805,,1,Regular Public & Semi-Public Charging Points (AC):,,Lijnbaansgracht,1017 RK
AMS-,35 Eerste Boerhaavestraat 1091 RZ,52.35862,4.908913,,1,Regular Public & Semi-Public Charging Points (AC):,,Eerste Boerhaavestraat,1091 RZ
AMS-,29B Kloveniersburgwal 1011 JV,52.3713,4.899466,,1,Regular Public & Semi-Public Charging Points (AC):,,Kloveniersburgwal,1011 JV
A1126,8c Akersluis 1066 EZ,52.34216,4.792692,,1,Regular Public & Semi-Public Charging Points (AC):,,Akersluis,1066 EZ
AMS-,1349 Karspeldreef 1104 SE,52.31616,4.978393,,1,Regular Public & Semi-Public Charging Points (AC):,,Karspeldreef,1104 SE
AMS-,2 Sarphatipark 1072 PA,52.3544,4.893581,,1,Regular Public & Semi-Public Charging Points (AC):,,Sarphatipark,1072 PA
AMS-,1a Raamplein 1016 XK,52.36621,4.880872,,1,Regular Public & Semi-Public Charging Points (AC):,,Raamplein,1016 XK
AMS-,2I Nieuwmarkt 1012 CR,52.37319,4.900326,,1,Regular Public & Semi-Public Charging Points (AC):,,Nieuwmarkt,1012 CR
AMS-,70 Tweede van Swindenstraat 1093 VW,52.36186,4.926999,,1,Regular Public & Semi-Public Charging Points (AC):,,Tweede van Swindenstraat,1093 VW
AMS-,358 Nolensstraat 1067 KP,52.37883,4.800776,,1,Regular Public & Semi-Public Charging Points (AC):,,Nolensstraat,1067 KP
A0573,2282 Rozengracht 1016 SZ,52.37227,4.875227,,1,Regular Public & Semi-Public Charging Points (AC):,,Rozengracht,1016 SZ
AMS-0692,68 Waalstraat 1079 EA,52.34406,4.900988,,1,Regular Public & Semi-Public Charging Points (AC):,,Waalstraat,1079 EA
A0388,224I Johannes Verhulststraat 1075 HG,52.35282,4.865499,,1,Regular Public & Semi-Public Charging Points (AC):,,Johannes Verhulststraat,1075 HG
AMS-,6IV J.J. Cremerplein 1054 TK,52.35983,4.858421,,1,Regular Public & Semi-Public Charging Points (AC):,,J.J. Cremerplein,1054 TK
AMS-,40HS Bronckhorststraat 1071 WT,52.35288,4.88073,,1,Regular Public & Semi-Public Charging Points (AC):,,Bronckhorststraat,1071 WT
EVB-P1548453,333 Troelstralaan 1067 MX,52.37568,4.801964,,2,fast charging points,,Troelstralaan,1067 MX
AMS-2596,18 Ms. van Riemsdijkweg 1033 RD,52.40159,4.892377,,1,Regular Public & Semi-Public Charging Points (AC):,,Ms. van Riemsdijkweg,1033 RD
TNLP010985,58III Solebaystraat 1055 ZT,52.38358,4.854475,,1,Regular Public & Semi-Public Charging Points (AC):,,Solebaystraat,1055 ZT
TNLP010983,136 Langswater 1069 TS,52.35455,4.790281,,1,Regular Public & Semi-Public Charging Points (AC):,,Langswater,1069 TS
AMS-,365 Voorburgstraat 1062 JB,52.34827,4.837346,,1,Regular Public & Semi-Public Charging Points (AC):,,Voorburgstraat,1062 JB
TNLP010205,5451 Admiraal de Ruijterweg 1055 MK,52.3846,4.846089,,1,Regular Public & Semi-Public Charging Points (AC):,,Admiraal de Ruijterweg,1055 MK
TNLP011226,83 Transvaalkade 1092 JT,52.35272,4.921787,,1,Regular Public & Semi-Public Charging Points (AC):,,Transvaalkade,1092 JT
TNLP011017,6III Orteliuskade 1057 AA,52.36538,4.850421,,1,Regular Public & Semi-Public Charging Points (AC):,,Orteliuskade,1057 AA
TNLP010562,47 Andrej Sacharovstraat 1102 AD,52.31825,4.95526,,1,Regular Public & Semi-Public Charging Points (AC):,,Andrej Sacharovstraat,1102 AD
A1056,76 Galileļplantsoen 1098 NB,52.35408,4.940902,,1,Regular Public & Semi-Public Charging Points (AC):,,Galileļplantsoen,1098 NB
TNLP011018,3 Crabschuytstraat 1034 AZ,52.40868,4.91383,,1,Regular Public & Semi-Public Charging Points (AC):,,Crabschuytstraat,1034 AZ
TNLP011187,53II Griftstraat 1079 XZ,52.34197,4.900207,,1,Regular Public & Semi-Public Charging Points (AC):,,Griftstraat,1079 XZ
TNLP011013,103A Tweede Jan van der Heijdenstraat 1074 XT,52.35664,4.904149,,1,Regular Public & Semi-Public Charging Points (AC):,,Tweede Jan van der Heijdenstraat,1074 XT
DAE_NL_2000744,25-1 Helicopterstraat 1059 CE,52.34036,4.844954,,2,Regular Public & Semi-Public Charging Points (AC):,,Helicopterstraat,1059 CE
TNLP010972,11HS Olympiaplein 1077 CJ,52.34999,4.865814,,1,Regular Public & Semi-Public Charging Points (AC):,,Olympiaplein,1077 CJ
AMS-4400,1046 Weesperzijde 1091 EH,52.35423,4.908472,,1,Regular Public & Semi-Public Charging Points (AC):,,Weesperzijde,1091 EH
AMS-4254,2010 H.J.E. Wenckebachweg 1096 DH,52.33842,4.925799,,1,Regular Public & Semi-Public Charging Points (AC):,,H.J.E. Wenckebachweg,1096 DH
Asterweg 12,10A Asterweg 1031 HN,52.38945,4.905495,,4,Regular Public & Semi-Public Charging Points (AC):,,Asterweg,1031 HN
AMS-1487,8II Aalsmeerplein 1059 AS,52.34714,4.846744,,1,Regular Public & Semi-Public Charging Points (AC):,,Aalsmeerplein,1059 AS
TNLP011186,211II Rooseveltlaan 1079 AS,52.34266,4.895894,,1,Regular Public & Semi-Public Charging Points (AC):,,Rooseveltlaan,1079 AS
TNLP011059,675 Langswater 1069 EG,52.35824,4.788104,,1,Regular Public & Semi-Public Charging Points (AC):,,Langswater,1069 EG
TNLP011098,48 Rijtuigenhof 1054 ND,52.35869,4.862431,,1,Regular Public & Semi-Public Charging Points (AC):,,Rijtuigenhof,1054 ND
TNLP011098,48 Rijtuigenhof 1054 ND,52.35869,4.862431,,1,Regular Public & Semi-Public Charging Points (AC):,,Rijtuigenhof,1054 ND
AMS-3665,151H Keizersgracht 1015 CL,52.37552,4.886673,,1,Regular Public & Semi-Public Charging Points (AC):,,Keizersgracht,1015 CL
TNLP010894,171 Opheusdenhof 1106 VB,52.29701,4.962727,,1,Regular Public & Semi-Public Charging Points (AC):,,Opheusdenhof,1106 VB
A1417,18HS Roetersstraat 1018 WD,52.36319,4.910637,,1,Regular Public & Semi-Public Charging Points (AC):,,Roetersstraat,1018 WD
A0809,58-50 Hendrik Hosstraat 1106 ZN,52.29935,4.997604,,1,Regular Public & Semi-Public Charging Points (AC):,,Hendrik Hosstraat,1106 ZN
AMS-0335,16 Johan Greivestraat 1061 AV,52.36521,4.836106,,1,Regular Public & Semi-Public Charging Points (AC):,,Johan Greivestraat,1061 AV
Te verwijderen,128 Nicolaas Beetsstraat 1054 XT,52.36266,4.867234,,1,Regular Public & Semi-Public Charging Points (AC):,,Nicolaas Beetsstraat,1054 XT
AMS-3483,10 Bosrankstraat 1032 LH,52.39753,4.906273,,1,Regular Public & Semi-Public Charging Points (AC):,,Bosrankstraat,1032 LH
Arlandaweg 100,100 Arlandaweg 1043 HP,52.3858,4.841029,,1,Regular Public & Semi-Public Charging Points (AC):,,Arlandaweg,1043 HP
TNLP011241,2 Kromme Leimuidenstraat 1059 EM,52.34904,4.850148,,1,Regular Public & Semi-Public Charging Points (AC):,,Kromme Leimuidenstraat,1059 EM
AMS-0336,32 Johan Greivestraat 1061 AW,52.36558,4.836103,,1,Regular Public & Semi-Public Charging Points (AC):,,Johan Greivestraat,1061 AW
AMS-1709,16 Pieter Cornelisz Hooftstraat 1071 BL,52.36114,4.883471,,1,Regular Public & Semi-Public Charging Points (AC):,,Pieter Cornelisz Hooftstraat,1071 BL
A1463,9 Victor Rutgersstraat 1063 GG,52.38238,4.824769,,1,Regular Public & Semi-Public Charging Points (AC):,,Victor Rutgersstraat,1063 GG
Te verwijderen,1081 De Boelelaan 1081 HV,52.3348,4.8736,,1,Regular Public & Semi-Public Charging Points (AC):,,De Boelelaan,1081 HV
AMS-0532,66 M. Gandhilaan 1069 ND,52.35467,4.777248,,1,Regular Public & Semi-Public Charging Points (AC):,,M. Gandhilaan,1069 ND
A0617,3 Lambertus Zijlplein 1067 JR,52.37784,4.801195,,1,Regular Public & Semi-Public Charging Points (AC):,,Lambertus Zijlplein,1067 JR
A0928,262 Maassluisstraat 1062 GL,52.34955,4.835385,,1,Regular Public & Semi-Public Charging Points (AC):,,Maassluisstraat,1062 GL
A1749,159 Tt. Melaniaweg 1033 ST,52.40392,4.892485,,1,Regular Public & Semi-Public Charging Points (AC):,,Tt. Melaniaweg,1033 ST
AMS-2863,16-12 Baldwinstraat 1069 NG,52.35557,4.776319,,1,Regular Public & Semi-Public Charging Points (AC):,,Baldwinstraat,1069 NG
AMS-3224,29o Emmastraat 1071 JB,52.35341,4.869828,,1,Regular Public & Semi-Public Charging Points (AC):,,Emmastraat,1071 JB
AMS-001,8c Akersluis 1066 EZ,52.34216,4.792692,,1,Regular Public & Semi-Public Charging Points (AC):,,Akersluis,1066 EZ
AMS-,56 Cruquiusweg 1019 AH,52.36847,4.938014,,1,Regular Public & Semi-Public Charging Points (AC):,,Cruquiusweg,1019 AH
AMS-,159 Faas Wilkesstraat 1095,52.37343,4.967914,,1,Regular Public & Semi-Public Charging Points (AC):,,Faas Wilkesstraat,1095
AMS-,58-50 Hendrik Hosstraat 1106 ZN,52.29935,4.997604,,1,Regular Public & Semi-Public Charging Points (AC):,,Hendrik Hosstraat,1106 ZN
AMS-0003,10 Slimmeweg 1066 EV,52.34271,4.795371,,1,Regular Public & Semi-Public Charging Points (AC):,,Slimmeweg,1066 EV
AMS-2853,182 Kruislaan 1098 SK,52.34843,4.941849,,1,Regular Public & Semi-Public Charging Points (AC):,,Kruislaan,1098 SK
AMS-,98 Nieuwezijds Voorburgwal 1012 SG,52.37567,4.892319,,1,Regular Public & Semi-Public Charging Points (AC):,,Nieuwezijds Voorburgwal,1012 SG
AMS-0533,52 Marianellastraat 1069 NM,52.35421,4.776781,,1,Regular Public & Semi-Public Charging Points (AC):,,Marianellastraat,1069 NM
TNLP011117,163 Kastelenstraat 1082 ED,52.32578,4.875821,,1,Regular Public & Semi-Public Charging Points (AC):,,Kastelenstraat,1082 ED
TNLP011108,103 Egelenburg 1081 GJ,52.32872,4.862995,,1,Regular Public & Semi-Public Charging Points (AC):,,Egelenburg,1081 GJ
Narva-eiland,136 Narva-eiland 1014 ZJ,52.39314,4.881639,,1,Regular Public & Semi-Public Charging Points (AC):,,Narva-eiland,1014 ZJ
Narva-eiland,136 Narva-eiland 1014 ZJ,52.39314,4.881639,,1,Regular Public & Semi-Public Charging Points (AC):,,Narva-eiland,1014 ZJ
TNLP011082,55 Zaanhof 1013 XW,52.3911,4.87213,,1,Regular Public & Semi-Public Charging Points (AC):,,Zaanhof,1013 XW
TNLP011096,17 J.J. Cremerstraat 1054 TC,52.36013,4.857158,,1,Regular Public & Semi-Public Charging Points (AC):,,J.J. Cremerstraat,1054 TC
TNLP010944,Gorsstraat 1069 VX,52.35669,4.783925,,1,Regular Public & Semi-Public Charging Points (AC):,,,1069 VX
TNLP011048,167 Levantkade 1019 MD,52.37645,4.941837,,1,Regular Public & Semi-Public Charging Points (AC):,,Levantkade,1019 MD
TNLP011049,23 Speerstraat 1076 XM,52.34894,4.863428,,1,Regular Public & Semi-Public Charging Points (AC):,,Speerstraat,1076 XM
Poeldijkstraat 300,28 De Lierhof 1059 WD,52.3507,4.844843,,1,Regular Public & Semi-Public Charging Points (AC):,,De Lierhof,1059 WD
Dammerweg  5C,5B Dammerweg 1383 HT,52.28674,5.071605,,1,Regular Public & Semi-Public Charging Points (AC):,,Dammerweg,1383 HT
TNLP011081,328 Erich Salomonstraat 1087 GZ,52.35654,4.997489,,1,Regular Public & Semi-Public Charging Points (AC):,,Erich Salomonstraat,1087 GZ
DAE_NL_2000636,28 Back-Upstraat 1033 NP,52.41495,4.87422,,1,Regular Public & Semi-Public Charging Points (AC):,,Back-Upstraat,1033 NP
DAE_NL_2000672,61 Lemelerbergweg 1101 AW,52.30434,4.9408,,1,Regular Public & Semi-Public Charging Points (AC):,,Lemelerbergweg,1101 AW
TNLP011043,40 Zuidelijke Wandelweg 1079 RP,52.33826,4.898296,,1,Regular Public & Semi-Public Charging Points (AC):,,Zuidelijke Wandelweg,1079 RP
DAE_NL_2000659,61 Lemelerbergweg 1101 AW,52.30434,4.9408,,1,Regular Public & Semi-Public Charging Points (AC):,,Lemelerbergweg,1101 AW
Australiėhavenweg 21,21 Australiėhavenweg 1045 BA,52.40128,4.794425,,1,Regular Public & Semi-Public Charging Points (AC):,,Australiėhavenweg,1045 BA
Australiėhavenweg 21,21 Australiėhavenweg 1045 BA,52.40128,4.794425,,1,Regular Public & Semi-Public Charging Points (AC):,,Australiėhavenweg,1045 BA
Australiėhavenweg 21,21 Australiėhavenweg 1045 BA,52.40128,4.794425,,1,Regular Public & Semi-Public Charging Points (AC):,,Australiėhavenweg,1045 BA
Australiėhavenweg 21,21 Australiėhavenweg 1045 BA,52.40128,4.794425,,1,Regular Public & Semi-Public Charging Points (AC):,,Australiėhavenweg,1045 BA
Australiėhavenweg  21,21 Australiėhavenweg 1045 BA,52.40128,4.794425,,1,Regular Public & Semi-Public Charging Points (AC):,,Australiėhavenweg,1045 BA
TNLP011034,46 Korenbloemstraat 1032 GW,52.39926,4.913477,,1,Regular Public & Semi-Public Charging Points (AC):,,Korenbloemstraat,1032 GW
TNLP011000,23 Copernicusstraat 1098 JC,52.35443,4.936186,,1,Regular Public & Semi-Public Charging Points (AC):,,Copernicusstraat,1098 JC
TNLP010997,1 Klieverinkweg 1104,52.31414,4.983653,,1,Regular Public & Semi-Public Charging Points (AC):,,Klieverinkweg,1104
TNLP010933,115 Klaas Katerstraat 1069 RN,52.34982,4.796681,,1,Regular Public & Semi-Public Charging Points (AC):,,Klaas Katerstraat,1069 RN
TNLP010931,45III Deurloostraat 1078 HT,52.34633,4.891642,,1,Regular Public & Semi-Public Charging Points (AC):,,Deurloostraat,1078 HT
TNLP010898,53 Hoogte Kadijk 1018 BE,52.36951,4.915147,,1,Regular Public & Semi-Public Charging Points (AC):,,Hoogte Kadijk,1018 BE
TNLP010829,61III Andreas Schelfhoutstraat 1058 HT,52.35716,4.850101,,1,Regular Public & Semi-Public Charging Points (AC):,,Andreas Schelfhoutstraat,1058 HT
TNLP010915,280HS Churchill-laan 1078 GB,52.34747,4.888158,,1,Regular Public & Semi-Public Charging Points (AC):,,Churchill-laan,1078 GB
TNLP010874,108 s114 1087 LC,52.35203,5.008807,,1,Regular Public & Semi-Public Charging Points (AC):,,s114,1087 LC
DAE-NL-2000238,28 Back-Upstraat 1033 NP,52.41495,4.87422,,1,Regular Public & Semi-Public Charging Points (AC):,,Back-Upstraat,1033 NP
Kopraweg  1,3 Kopraweg 1047 BP,52.40439,4.762113,,1,Regular Public & Semi-Public Charging Points (AC):,,Kopraweg,1047 BP
Kabelweg  47,47 Kabelweg 1014 BA,52.39295,4.845209,,1,Regular Public & Semi-Public Charging Points (AC):,,Kabelweg,1014 BA
Karperstraat  8-10,8 Karperstraat 1075 KZ,52.34798,4.856186,,1,Regular Public & Semi-Public Charging Points (AC):,,Karperstraat,1075 KZ
Overschiestraat  184,184a Overschiestraat 1062 XK,52.34506,4.83659,,1,Regular Public & Semi-Public Charging Points (AC):,,Overschiestraat,1062 XK
Hettenheuvelweg  45,47 Hettenheuvelweg 1101 BM,52.30624,4.944564,,1,Regular Public & Semi-Public Charging Points (AC):,,Hettenheuvelweg,1101 BM
Solitudolaan 236,188 Solitudolaan 1096 DS,52.34157,4.920976,,1,Regular Public & Semi-Public Charging Points (AC):,,Solitudolaan,1096 DS
Nieuwe Looiersstraat 17,17 Nieuwe Looiersstraat 1017 VA,52.3608,4.892521,,1,Regular Public & Semi-Public Charging Points (AC):,,Nieuwe Looiersstraat,1017 VA
Dynamostraat 7,68 Dynamostraat 1014 BZ,52.39838,4.850466,,1,Regular Public & Semi-Public Charging Points (AC):,,Dynamostraat,1014 BZ
Olympisch stadion 30,25 Olympisch Stadion 1076 DE,52.34355,4.85309,,1,Regular Public & Semi-Public Charging Points (AC):,,Olympisch Stadion,1076 DE
Sloterkade 139 A,139A Sloterkade 1058 HM,52.35197,4.85205,,1,Regular Public & Semi-Public Charging Points (AC):,,Sloterkade,1058 HM
Sierenborch 7,7 Sierenborch 1043 BA,52.39019,4.809984,,1,Regular Public & Semi-Public Charging Points (AC):,,Sierenborch,1043 BA
Oranje Nassaulaan 1,24C Koningslaan 1075 AD,52.35513,4.864678,,1,Regular Public & Semi-Public Charging Points (AC):,,Koningslaan,1075 AD
Hoogoorddreef 62,60 Hoogoorddreef 1101 BE,52.31094,4.944534,,1,Regular Public & Semi-Public Charging Points (AC):,,Hoogoorddreef,1101 BE
Hoogoorddreef 62,60 Hoogoorddreef 1101 BE,52.31094,4.944534,,1,Regular Public & Semi-Public Charging Points (AC):,,Hoogoorddreef,1101 BE
Hoogoorddreef 62,62 Hoogoorddreef 1101 BE,52.31049,4.944645,,1,Regular Public & Semi-Public Charging Points (AC):,,Hoogoorddreef,1101 BE
De Entree 500,244b De Entree 1101 EE,52.3099,4.941052,,1,Regular Public & Semi-Public Charging Points (AC):,,De Entree,1101 EE
De Entree 500,236 De Entree 1101 EE,52.30996,4.940993,,1,Regular Public & Semi-Public Charging Points (AC):,,De Entree,1101 EE
De Entree 500,226 De Entree 1101 EE,52.31056,4.940591,,1,Regular Public & Semi-Public Charging Points (AC):,,De Entree,1101 EE
Burgemeester Stramanweg 101,102h Burgemeester Stramanweg 1101 AA,52.30898,4.930137,,1,Regular Public & Semi-Public Charging Points (AC):,,Burgemeester Stramanweg,1101 AA
Amsteldijk 878,878 Amsteldijk 1079 LN,52.33377,4.903517,,1,Regular Public & Semi-Public Charging Points (AC):,,Amsteldijk,1079 LN
Aziėhavenweg 18,18 Aziėhavenweg 1046 BK,52.39997,4.784723,,1,Regular Public & Semi-Public Charging Points (AC):,,Aziėhavenweg,1046 BK
Herman Gorterstraat 8,7 Muzenplein 1077 WC,52.34722,4.884792,,1,Regular Public & Semi-Public Charging Points (AC):,,Muzenplein,1077 WC
Dammerweg 5 A,5 Dammerweg 1383 HT,52.28683,5.071479,,1,Regular Public & Semi-Public Charging Points (AC):,,Dammerweg,1383 HT
Rini Ottehof 16,26 Rini Ottehof 1087 LR,52.34792,5.010562,,1,Regular Public & Semi-Public Charging Points (AC):,,Rini Ottehof,1087 LR
Sarphatistraat 104,51 Spinozastraat 1018 HJ,52.36155,4.911562,,1,Regular Public & Semi-Public Charging Points (AC):,,Spinozastraat,1018 HJ
Droogbak 1A,2H Droogbak 1013 GE,52.37967,4.894154,,1,Regular Public & Semi-Public Charging Points (AC):,,Droogbak,1013 GE
Overheulestraat  234,123I Fred. Roeskestraat 1076 EE,52.34075,4.858524,,1,Regular Public & Semi-Public Charging Points (AC):,,Fred. Roeskestraat,1076 EE
Overschiestraat 61,172a Overschiestraat 1062 XK,52.34663,4.838709,,1,Regular Public & Semi-Public Charging Points (AC):,,Overschiestraat,1062 XK
Naritaweg 1  null,5 Naritaweg 1043 BP,52.38732,4.835215,,1,Regular Public & Semi-Public Charging Points (AC):,,Naritaweg,1043 BP
Kabelweg  47,47 Kabelweg 1014 BA,52.39295,4.845209,,1,Regular Public & Semi-Public Charging Points (AC):,,Kabelweg,1014 BA
Lumičrestraat 50,50 Lumičrestraat 1087 KH,52.35403,5.00175,,1,Regular Public & Semi-Public Charging Points (AC):,,Lumičrestraat,1087 KH
Hendricus Antonius Henriėtstraat 20,22I Louis Apolstraat 1061 VJ,52.36737,4.839252,,1,Regular Public & Semi-Public Charging Points (AC):,,Louis Apolstraat,1061 VJ
Schutsestraat 24A,123I Fred. Roeskestraat 1076 EE,52.34075,4.858524,,1,Regular Public & Semi-Public Charging Points (AC):,,Fred. Roeskestraat,1076 EE
Kabelweg  45,45 Kabelweg 1014 BA,52.39344,4.846099,,1,Regular Public & Semi-Public Charging Points (AC):,,Kabelweg,1014 BA
Meibergdreef 31,85 Meibergdreef 1105 AZ,52.29301,4.955804,,1,Regular Public & Semi-Public Charging Points (AC):,,Meibergdreef,1105 AZ
Pedro de Medinalaan  1,1a Pedro de Medinalaan 1086 XK,52.36332,4.978389,,1,Regular Public & Semi-Public Charging Points (AC):,,Pedro de Medinalaan,1086 XK
Kingsfordweg 151,223 Kingsfordweg 1043 GR,52.38565,4.843249,,1,Regular Public & Semi-Public Charging Points (AC):,,Kingsfordweg,1043 GR
Lisdoddelaan 43a,41a Lisdoddelaan 1087 KB,52.35378,4.992101,,1,Regular Public & Semi-Public Charging Points (AC):,,Lisdoddelaan,1087 KB
Ookmeerweg 501,25 Maroastraat 1060 LG,52.35494,4.768884,,1,Regular Public & Semi-Public Charging Points (AC):,,Maroastraat,1060 LG
Ankerweg 4,2 Ankerweg 1041 AT,52.41706,4.828333,,1,Regular Public & Semi-Public Charging Points (AC):,,Ankerweg,1041 AT
Petroleumhavenweg 24,4 Sardinieweg 1044 AE,52.39975,4.813728,,1,Regular Public & Semi-Public Charging Points (AC):,,Sardinieweg,1044 AE
