Station Name,Address,Latitude,Longitude,Connector Type,Quantity,Type,street_name
AMS-2449,23 Willem Fenengastraat 1096 BL,52.33324,4.917123,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,Willem Fenengastraat
AMS-4681 Laadplein,329 Elzenhagensingel 1025 WK,52.40223,4.930656,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,Elzenhagensingel
AMS-2186,2 Adriaan Dorsmanstraat 1067 XA,52.3826,4.796744,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,Adriaan Dorsmanstraat
AMS-2387,4 Valkkoogstraat 1024 CH,52.3998,4.954058,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,Valkkoogstraat
AMS-2271,3II Filips van Almondestraat 1057 ZR,52.37004,4.858206,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,Filips van Almondestraat
AMS-1218,31I Jan van Eijckstraat 1077 LG,52.34984,4.875934,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,Jan van Eijckstraat
AMS-2294,1288 Bijlmerdreef 1103 JZ,52.32277,4.972916,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,Bijlmerdreef
AMS-0062,1259 Bijlmerdreef 1103 TV,52.32283,4.975436,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,Bijlmerdreef
AMS-2325,623 Oranje Nassaulaan 1075 AS,52.35475,4.857198,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,Oranje Nassaulaan
AMS-1558,403 De Boelelaan 1082 RJ,52.3348,4.875287,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,De Boelelaan
AMS-1296,54II Kinderdijkstraat 1079 GL,52.34283,4.903029,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,Kinderdijkstraat
AMS-2572,44 Hemsterhuisstraat 1065 KB,52.36148,4.822882,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,Hemsterhuisstraat
AMS-1747,114III Tweede Jan Steenstraat 1074 CT,52.35685,4.902786,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,Tweede Jan Steenstraat
AMS-1079,146HS Amstelkade 1078 AV,52.348,4.891265,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,Amstelkade
AMS-2514,169A Kadoelenweg 1035 NE,52.41554,4.906874,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,Kadoelenweg
AMS-0230,56HS Hemonystraat 1074 BT,52.35681,4.902676,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,Hemonystraat
AMS-0188,29A Tweede Nassaustraat 1052 BL,52.38279,4.877449,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,Tweede Nassaustraat
TNLP011496,169 Ophemerthof 1106 XE,52.29504,4.964748,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,Ophemerthof
BP Zuiderzeeweg 1000,1000 Zuiderzeeweg 1023 NW,52.3891,4.964648,CCS2,2,fast charging points,Zuiderzeeweg
Asterweg 13 MaxMoore,3 Asterweg 1031 HL,52.38875,4.904093,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,Asterweg
Computerweg 21,63e1 Tt. Vasumweg 1033 SE,52.40528,4.890541,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,Tt. Vasumweg
Willem de Zwijgerlaan 336,315HS Willem de Zwijgerlaan 1055 RA,52.38121,4.859358,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,Willem de Zwijgerlaan
Hoogoorddreef 60,66b Hoogoorddreef 1101 BE,52.30976,4.942484,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,Hoogoorddreef
Galwin 6,4 Galwin 1046 AW,52.39592,4.800859,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,Galwin
Meibergdreef 3,3 Meibergdreef 1105 AZ,52.29716,4.959941,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,Meibergdreef
Kingsfordweg 151,Kingsfordweg 1014 BA,52.38705,4.842547,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,
Eerste Ringdijkstraat 4,38 Stephensonstraat 1097 BA,52.34962,4.918563,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,Stephensonstraat
Donauweg 10,8F Donauweg 1043 AJ,52.3946,4.837652,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,Donauweg
willem de zwijgerlaan 336,336d Willem de Zwijgerlaan 1055 RD,52.38137,4.860085,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,Willem de Zwijgerlaan
Vijzelstraat 68,66 Vijzelstraat 1017 HL,52.36316,4.891938,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,Vijzelstraat
NLALLEGO000217,Amstelstroomlaan 1096 BA,52.33687,4.916609,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,
Threeforce B.V. (CPO) Alettajacobslaan 7,Aletta Jacobslaan 1066 BP,52.34689,4.830295,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,Jacobslaan
Meibergdreef 3,9 Meibergdreef 1105 AZ,52.29484,4.95771,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,Meibergdreef
Scopius EV Charging/89238053,Karspeldreef 1101 CS,52.30647,4.951225,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,
undefined,8F Donauweg 1043 AJ,52.3946,4.837652,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,Donauweg
undefined,106a Naritaweg 1043 CA,52.38815,4.823978,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,Naritaweg
undefined,Stekkenbergweg 1105,52.2964,4.947719,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,Stekkenbergweg
undefined,38 Stephensonstraat 1097 BA,52.34962,4.918563,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,Stephensonstraat
undefined,223 Kingsfordweg 1043 GR,52.38565,4.843249,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,Kingsfordweg
undefined,336d Willem de Zwijgerlaan 1055 RD,52.38137,4.860085,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,Willem de Zwijgerlaan
undefined,Kingsfordweg 1014 BA,52.38705,4.842547,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,
undefined,106a Naritaweg 1043 CA,52.38815,4.823978,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,Naritaweg
undefined,61 Tt. Vasumweg 1033 SE,52.40528,4.890541,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,Tt. Vasumweg
undefined,12j Naritaweg 1043 BZ,52.38831,4.831575,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,Naritaweg
undefined,21 Provincialeweg 1108 AA,52.30739,5.009814,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,Provincialeweg
undefined,1a Pedro de Medinalaan 1086 XK,52.36332,4.978389,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,Pedro de Medinalaan
undefined,66b Hoogoorddreef 1101 BE,52.30976,4.942484,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,Hoogoorddreef
undefined,16 Jollemanhof 1019 GW,52.377,4.919832,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,Jollemanhof
undefined,121 Jachthavenweg 1081 KM,52.33536,4.854891,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,Jachthavenweg
undefined,315HS Willem de Zwijgerlaan 1055 RA,52.38121,4.859358,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,Willem de Zwijgerlaan
undefined,4 Galwin 1046 AW,52.39592,4.800859,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,Galwin
P21 AMS,3 Van Beuningenplein 1051 HA,52.38142,4.871289,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,Van Beuningenplein
undefined,109 Jachthavenweg 1182 DB,52.33639,4.854691,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,Jachthavenweg
Beethovenstraat 305,396 Beethovenstraat 1082 PR,52.33681,4.877424,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,Beethovenstraat
Shell Recharge/GL18,17 Van Slingelandtplein 1051 DD,52.3841,4.864713,CHAdeMO,2,fast charging points,Van Slingelandtplein
Shell Recharge/GL7,3 Galwin 1046 AW,52.3961,4.798685,CHAdeMO,2,fast charging points,Galwin
Scopius EV Charging/89166806,17 Hogehilweg 1101 CB,52.30778,4.94748,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,Hogehilweg
TNLP010215,81 Staalmeesterslaan 1057 NL,52.36479,4.843938,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,Staalmeesterslaan
TNLP010296,43 Scheepstimmermanstraat 1019 WV,52.37236,4.949355,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,Scheepstimmermanstraat
Pand Bullewijck,17 Hogehilweg 1101 CB,52.30778,4.94748,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,Hogehilweg
Parkeergarage Gelderlandplein P2 P3,95 Loowaard 1082 KR,52.33001,4.877548,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,Loowaard
Officia Boelelaan,7e De Boelelaan 1083 HJ,52.3344,4.886432,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,De Boelelaan
Chargepoint/88955164,4 Loosdrechtdreef 1108 AX,52.3117,4.986175,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,Loosdrechtdreef
DC Groep BV,Gaasperpark 1108 JA,52.31118,4.98673,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,
Greenflux/e39c884d-6f52-4095-b2a0-343c7b3c7f5d,95 Loowaard 1082 KR,52.33001,4.877548,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,Loowaard
Greenflux/cbf1fff6-14ee-477c-9c38-1ce610199c40,4 De Klencke 1083 HH,52.33406,4.886743,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,De Klencke
Greenflux/B21EFFC5-3332-4134-B298-BA31E24D1FAE,10 Joan Muyskenweg 1096 CJ,52.33516,4.914004,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,Joan Muyskenweg
Greenflux/29302472-3f14-48ad-8a07-aecee2dc7d22,15 Pedro de Medinalaan 1086 XP,52.36312,4.977226,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,Pedro de Medinalaan
50five Exploitatie/88901297,3B Thomas R. Malthusstraat 1066 JR,52.33994,4.824168,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,Thomas R. Malthusstraat
Dutch Charge/88886386,4e3 Molenwerf 1014 AG,52.38563,4.848122,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,Molenwerf
Piet Guilonardweg  15-17,115 Fred. Roeskestraat 1076 EE,52.34063,4.858677,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,Fred. Roeskestraat
Kingsfordweg 151,213 Kingsfordweg 1043 GR,52.38562,4.843195,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,Kingsfordweg
Molenwalstraat 23,115 Fred. Roeskestraat 1076 EE,52.34063,4.858677,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,Fred. Roeskestraat
Donauweg 10,48 Basisweg 1043 AP,52.39217,4.82435,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,Basisweg
A'dam Smith Expereo,3B Thomas R. Malthusstraat 1066 JR,52.33994,4.824168,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,Thomas R. Malthusstraat
New Motion/TRIT_PK_00033,17 Van Slingelandtplein 1051 DD,52.3841,4.864713,CHAdeMO,2,fast charging points,Van Slingelandtplein
New Motion/TRIT_PK_00024,6 Galwin 1046 AW,52.39634,4.80081,CHAdeMO,2,fast charging points,Galwin
Hoogoorddreef 60,66b Hoogoorddreef 1101 BE,52.30976,4.942484,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,Hoogoorddreef
willem de zwijgerlaan 336,336d Willem de Zwijgerlaan 1055 RD,52.38137,4.860085,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,Willem de Zwijgerlaan
Kingsfordweg 151,Kingsfordweg 1014 BA,52.38705,4.842547,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,
Computerweg 21,63 Tt. Vasumweg 1033 SE,52.40528,4.890537,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,Tt. Vasumweg
Stekkenbergweg 4,Stekkenbergweg 1105,52.2964,4.947719,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,Stekkenbergweg
Jachthaveweg 109,109 Jachthavenweg 1182 DB,52.33639,4.854691,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,Jachthavenweg
Eerste Ringdijkstraat 4,38 Stephensonstraat 1097 BA,52.34962,4.918563,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,Stephensonstraat
Pedro de Medinalaan  1,1a Pedro de Medinalaan 1086 XK,52.36332,4.978389,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,Pedro de Medinalaan
Willem de Zwijgerlaan 336,309 Willem de Zwijgerlaan 1055 PZ,52.38002,4.860822,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,Willem de Zwijgerlaan
Galwin 6,1 Galwin 1046 AW,52.39522,4.799075,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,Galwin
Strawinskylaan (P2 rechts) 1,67 Strawinskylaan 1077 XW,52.34032,4.874127,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,Strawinskylaan
Intrum,142 Teleportboulevard 1043 EJ,52.38731,4.841943,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,Teleportboulevard
Threeforce B.V. (CPO) Klokkenbergweg 29,35 Klokkenbergweg 1101 AK,52.30085,4.938051,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,Klokkenbergweg
50five Exploitatie/59114665,24 Paul van Vlissingenstraat 1096 BK,52.33273,4.917822,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,Paul van Vlissingenstraat
Ecotap/62172267,Weg zonder naam 1101 AK,52.30177,4.937879,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,zonder naam
Leonardo Hotel Amsterdam,24 Paul van Vlissingenstraat 1096 BK,52.33273,4.917822,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,Paul van Vlissingenstraat
ENECO_G30641,288-292 Spuistraat 1021 VW,52.36989,4.88865,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,Spuistraat
ENECO_G30644,131 Van Leijenberghlaan 1082 GD,52.3269,4.879964,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,Van Leijenberghlaan
ENECO_G30629,Distelkade,52.39225,4.910049,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,Distelkade
50five Exploitatie/61103586,2 Maassluisstraat 1062 GD,52.35114,4.836067,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,Maassluisstraat
Kraanspoor,58 Kraanspoor 1033 SM,52.4054,4.888407,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,Kraanspoor
Greenflux/29302472-3f14-48ad-8a07-aecee2dc7d22,15 Pedro de Medinalaan 1086 XP,52.36312,4.977226,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,Pedro de Medinalaan
Greenflux/1684f774-4299-4883-bfb3-f4dfb1ed2205,180i Overschiestraat 1062 XK,52.34441,4.837349,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,Overschiestraat
NL MAB Laadoplossingen/NL*LMS*P2307,Weg zonder naam 1019 DW,52.37458,4.930974,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,zonder naam
NL MAB Exploitatie/56270788,52 Reguliersdwarsstraat 1017 BM,52.36618,4.891844,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,Reguliersdwarsstraat
Apollo Hotel Amsterdam,1 Stadionweg 1077 RV,52.34836,4.884347,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,Stadionweg
EHM Hotel Amsterdam Rembrandtpark B.V.,Staalmeesterslaan 1057 PH,52.36722,4.842858,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,
Hornbach,15 Berchvliet 1046 CB,52.39168,4.798402,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,Berchvliet
Spa Sport Hotel Zuiver,12 Koenenkade 1081 KH,52.33055,4.851096,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,Koenenkade
Threeforce B.V. (CPO) Jachthavenweg 24,Jollenpad 1182 DB,52.33542,4.850755,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,
50five/55891354,142 Teleportboulevard 1043 EJ,52.38731,4.841943,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,Teleportboulevard
NL-GFX-A1291,72 Geervliet 1082 NV,52.32993,4.87991,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,Geervliet
Ecotap/5137,12 Amstelstraat 1017 DA,52.36617,4.8986,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,Amstelstraat
Ecotap/3440,58 Zuidermolenweg 1069 CG,52.36,4.78263,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,Zuidermolenweg
50five Exploitatie/3718,19E1 Asterweg 1031 HL,52.38997,4.904027,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,Asterweg
50five Exploitatie/4182,Weg zonder naam 1182 DB,52.31399,4.817869,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,zonder naam
Shell Recharge/02004106,390 S100 1054 AE,52.36411,4.878414,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,S100
Threeforce B.V. (CPO) amstelstraat 12,12 Amstelstraat 1017 DA,52.36617,4.8986,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,Amstelstraat
Akerpoort,58 Zuidermolenweg 1069 CG,52.36,4.78263,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,Zuidermolenweg
Regus,Weg zonder naam 1182 DB,52.31399,4.817869,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,zonder naam
Common Fund for Commodities,Weg zonder naam 1019 DW,52.37458,4.930974,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,zonder naam
50five/1533,105 Nieuwezijds Armsteeg 1012 NB,52.37698,4.895609,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,Nieuwezijds Armsteeg
Ecotap/1265,149 Strawinskylaan 1077 XX,52.34051,4.874627,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,Strawinskylaan
50five/2307,Weg zonder naam 1019 DW,52.37458,4.930974,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,zonder naam
50five Exploitatie/1683,Jollenpad 1182 DB,52.33542,4.850755,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,
50five Exploitatie/2100,7 Teleportboulevard 1043 EJ,52.38865,4.839455,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,Teleportboulevard
50five Exploitatie/60,Staalmeesterslaan 1057 PH,52.36722,4.842858,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,
50five Exploitatie/63,3 Stadionweg 1077 RV,52.34877,4.88404,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,Stadionweg
Ecotap/1846,21 Europaboulevard 1079 PC,52.33876,4.892776,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,Europaboulevard
Ecotap/2491,15 Berchvliet 1046 CB,52.39168,4.798402,TYPE 2,4,Regular Public & Semi-Public Charging Points (AC):,Berchvliet
